site,date,year,month,sample_time,bacteria,precip_wk,precip_t0,precip_t1,precip_t2,precip_t3,precip_t4,precip_t5,precip_t6,notes,quality,closest_tide_Id,tide_station_id,tide_time,tide_level,good_tide_station,hours_since_last,current,weather_station,temperature_noaa,precip_noaa
"East River, SUNY Maritime Campus Entrance ",2020-09-24,2020,9,2020-09-24T13:12:00Z,52,0,0,0,0,0,0,0,0,,Fair,8518750,8518750,2020-09-24T12:53:00Z,0.855,TRUE,0.31666666666666665,0.7149590460369656,Central Park,68.54,0
"Newtown Creek, Dutch Kills ",2020-09-24,2020,9,2020-09-24T14:53:00Z,75,0,0,0,0,0,0,0,0,,Fair,8518750,8518750,2020-09-24T12:53:00Z,0.855,TRUE,2,3.7939338102430527,Central Park,68.54,0
"East River, Pier 2 Kayak Dock ",2020-09-24,2020,9,2020-09-24T13:45:00Z,0,0,0,0,0,0,0,0,0,,Not Detected,8518750,8518750,2020-09-24T12:53:00Z,0.855,TRUE,0.8666666666666667,1.902304460389391,Central Park,68.54,0
"East River, Pier 4 Beach ",2020-09-24,2020,9,2020-09-24T13:40:00Z,0,0,0,0,0,0,0,0,0,,Not Detected,8518750,8518750,2020-09-24T12:53:00Z,0.855,TRUE,0.7833333333333333,1.7297143215184188,Central Park,68.54,0
"East River, SUNY Maritime Waterfront Center ",2020-09-24,2020,9,2020-09-24T13:12:00Z,0,0,0,0,0,0,0,0,0,,Not Detected,8518750,8518750,2020-09-24T12:53:00Z,0.855,TRUE,0.31666666666666665,0.7149590460369656,Central Park,68.54,0
"East River, Hammond Cove ",2020-10-01,2020,10,2020-10-01T16:45:00Z,41,1.66,0,1.14,0.47,0.02,0.03,0,0,,Fair,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,4.083333333333333,-4.286612076122093,Central Park,66.02,0
"East River, Pier 2 Kayak Dock ",2020-10-01,2020,10,2020-10-01T13:18:00Z,52,1.66,0,1.14,0.47,0.02,0.03,0,0,,Fair,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,0.6333333333333333,-1.482108241078538,Central Park,66.02,0
"Buttermilk Channel, Pier 101 ",2020-10-01,2020,10,2020-10-01T12:49:00Z,98,1.66,0,1.14,0.47,0.02,0.03,0,0,,Fair,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,0.15,-0.35656722576510097,Central Park,66.02,0
"East River, Pier 4 Beach ",2020-10-01,2020,10,2020-10-01T13:15:00Z,109,1.66,0,1.14,0.47,0.02,0.03,0,0,,Unacceptable,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,0.5833333333333334,-1.368548723223481,Central Park,66.02,0
"East River, Brooklyn Bridge Beach ",2020-10-01,2020,10,2020-10-01T11:21:00Z,109,1.66,0,1.14,0.47,0.02,0.03,0,0,,Unacceptable,8518750,8518750,2020-10-01T06:37:00Z,0.237,TRUE,4.733333333333333,3.1653060899328245,Central Park,66.02,0
"East River, Wallabout Channel ",2020-10-01,2020,10,2020-10-01T13:30:00Z,201,1.66,0,1.14,0.47,0.02,0.03,0,0,,Unacceptable,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,0.8333333333333334,-1.9264880985856205,Central Park,66.02,0
"East River, SUNY Maritime Waterfront Center ",2020-10-01,2020,10,2020-10-01T13:19:00Z,331,1.66,0,1.14,0.47,0.02,0.03,0,0,,Unacceptable,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,0.65,-1.5197612040098984,Central Park,66.02,0
"East River, SUNY Maritime Campus Entrance ",2020-10-01,2020,10,2020-10-01T13:17:00Z,488,1.66,0,1.14,0.47,0.02,0.03,0,0,,Unacceptable,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,0.6166666666666667,-1.4443534427501643,Central Park,66.02,0
"Gowanus Canal, Second Street Sponge Park",2020-10-01,2020,10,2020-10-01T11:04:00Z,537,1.66,0,1.14,0.47,0.02,0.03,0,0,,Unacceptable,8518750,8518750,2020-10-01T06:37:00Z,0.237,TRUE,4.45,3.7005946592404966,Central Park,66.02,0
"Newtown Creek, Dutch Kills ",2020-10-01,2020,10,2020-10-01T16:05:00Z,582,1.66,0,1.14,0.47,0.02,0.03,0,0,305 ,Unacceptable,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,3.4166666666666665,-4.744568038251187,Central Park,66.02,0
"Newtown Creek, Dutch Kills ",2020-10-01,2020,10,2020-10-01T15:51:00Z,24196,1.66,0,1.14,0.47,0.02,0.03,0,0,,Unacceptable,8518750,8518750,2020-10-01T12:40:00Z,5.248,TRUE,3.183333333333333,-4.783630206371722,Central Park,66.02,0
"East River, Wallabout Channel ",2021-01-07,2021,1,2021-01-07T14:05:00Z,0,0.91,0,0,0,0.02,0.22,0.05,0.62,,Not Detected,8518750,8518750,2021-01-07T14:02:00Z,0.224,TRUE,0.05,0.11012119447833864,Central Park,35.6,0
"East River, Wallabout Channel ",2021-01-21,2021,1,2021-01-21T15:55:00Z,63,1.18,0,0.02,0,0,0,0.78,0.38,,Fair,8518750,8518750,2021-01-21T13:47:00Z,0.878,TRUE,2.1333333333333333,2.3662582321526484,Central Park,34.07,0
"East River, Wallabout Channel ",2021-02-04,2021,2,2021-02-04T15:43:00Z,10,2.11,0,0.01,0.13,1.85,0.12,0,0,,Good,8518750,8518750,2021-02-04T12:31:00Z,0.104,TRUE,3.2,3.9356987065615754,Central Park,37.04,0
"East River, Wallabout Channel ",2021-02-11,2021,2,2021-02-11T15:48:00Z,10,0.5700000000000001,0.1,0.01,0,0,0.39,0,0.07,,Good,8518750,8518750,2021-02-11T12:48:00Z,5.194,TRUE,3,-5.945592300471454,Central Park,29.66,0.0975
"East River, Wallabout Channel ",2021-02-18,2021,2,2021-02-18T15:03:00Z,134,1.29,0.45,0,0.82,0.02,0,0,0,,Unacceptable,8518750,8518750,2021-02-18T11:51:00Z,0.769,TRUE,3.2,2.7956371441616685,Central Park,27.23,0.4446
"East River, Wallabout Channel ",2021-02-25,2021,2,2021-02-25T16:03:00Z,0,0.67,0,0,0.01,0.52,0,0,0.14,,Not Detected,8518750,8518750,2021-02-25T11:32:00Z,4.831,TRUE,4.516666666666667,-4.399554717051217,Central Park,44.96,0
"East River, Wallabout Channel ",2021-03-04,2021,3,2021-03-04T14:21:00Z,53,0.77,0,0,0,0.16,0.22,0.39,0,,Fair,8518750,8518750,2021-03-04T11:07:00Z,-0.245,TRUE,3.2333333333333334,4.577622851369777,Central Park,36.05,0
"East River, Wallabout Channel ",2021-03-11,2021,3,2021-03-11T15:03:00Z,0,0,0,0,0,0,0,0,0,,Not Detected,8518750,8518750,2021-03-11T11:47:00Z,4.962,TRUE,3.2666666666666666,-5.386442872615334,Central Park,57.56,0
"East River, Wallabout Channel ",2021-03-18,2021,3,2021-03-18T14:53:00Z,42,0.6,0.6,0,0,0,0,0,0,,Fair,8518750,8518750,2021-03-18T10:21:00Z,0.457,TRUE,4.533333333333333,2.5505998757571016,Central Park,43.97,0.5928
"East River, Wallabout Channel ",2021-03-25,2021,3,2021-03-25T14:55:00Z,5794,1.28,0.01,1.27,0,0,0,0,0,,Unacceptable,8518750,8518750,2021-03-25T10:11:00Z,4.56,TRUE,4.733333333333333,-3.5913990483097966,Central Park,58.459999999999994,0.0117
"East River, Wallabout Channel ",2021-04-01,2021,4,2021-04-01T14:30:00Z,41,1.33,0.03,0.35,0,0,0.76,0,0.19,,Fair,8518750,8518750,2021-04-01T09:58:00Z,-0.627,TRUE,4.533333333333333,3.661638732322143,Central Park,47.93,0.031200000000000002
"Buttermilk Channel, Pier 101 ",2021-04-08,2021,4,2021-04-08T13:03:00Z,10,0,0,0,0,0,0,0,0,,Good,8518750,8518750,2021-04-08T10:38:00Z,4.681,TRUE,2.4166666666666665,-4.386424716680251,Central Park,59.45,0
"East River, Wallabout Channel ",2021-04-08,2021,4,2021-04-08T13:20:00Z,0,0,0,0,0,0,0,0,0,,Not Detected,8518750,8518750,2021-04-08T10:38:00Z,4.681,TRUE,2.7,-4.579236403518026,Central Park,59.45,0
"East River, Wallabout Channel ",2021-04-15,2021,4,2021-04-15T13:08:00Z,10,1.8199999999999998,0.83,0,0.06,0.49,0.42,0.01,0.01,,Good,8518750,8518750,2021-04-15T09:20:00Z,0.232,TRUE,3.8,3.5266427402720666,Central Park,51.44,0.8229000000000001
"Buttermilk Channel, Pier 101 ",2021-04-15,2021,4,2021-04-15T12:53:00Z,10,1.8199999999999998,0.83,0,0.06,0.49,0.42,0.01,0.01,,Good,8518750,8518750,2021-04-15T09:20:00Z,0.232,TRUE,3.55,3.7048917051899766,Central Park,51.44,0.8229000000000001
"East River, Wallabout Channel ",2021-04-22,2021,4,2021-04-22T17:29:00Z,313,2.04,0,0.11,0,1.89,0,0,0.04,,Unacceptable,8518750,8518750,2021-04-22T15:28:00Z,0.453,TRUE,2.0166666666666666,3.3786403637185476,Central Park,41.989999999999995,0
"East River, Wallabout Channel ",2021-04-29,2021,4,2021-04-29T15:29:00Z,31,0.6599999999999999,0.02,0.05,0,0,0.59,0,0,,Good,8518750,8518750,2021-04-29T14:45:00Z,4.974,TRUE,0.7333333333333333,-1.9303791479102814,Central Park,67.00999999999999,0.0195
"Buttermilk Channel, Pier 101 ",2021-04-29,2021,4,2021-04-29T13:29:00Z,0,0.6599999999999999,0.02,0.05,0,0,0.59,0,0,,Not Detected,8518750,8518750,2021-04-29T08:53:00Z,-0.845,TRUE,4.6,3.6512421539491795,Central Park,67.00999999999999,0.0195
"East River, Wallabout Channel ",2021-05-06,2021,5,2021-05-06T17:00:00Z,63,1.15,0,0.31,0.23,0.58,0,0,0.03,,Fair,8518750,8518750,2021-05-06T15:38:00Z,0.292,TRUE,1.3666666666666667,2.7598888978941942,Central Park,58.01,0
"Upper Harbor, Bush Terminal Park ",2021-05-06,2021,5,2021-05-06T15:45:00Z,0,1.15,0,0.31,0.23,0.58,0,0,0.03,,Not Detected,8518750,8518750,2021-05-06T15:38:00Z,0.292,TRUE,0.11666666666666667,0.2555048281055897,Central Park,58.01,0
"Upper Harbor, Bush Terminal Park ",2021-05-06,2021,5,2021-05-06T15:45:00Z,0,1.15,0,0.31,0.23,0.58,0,0,0.03,,Not Detected,8518750,8518750,2021-05-06T15:38:00Z,0.292,TRUE,0.11666666666666667,0.2555048281055897,Central Park,58.01,0
"Buttermilk Channel, Pier 101 ",2021-05-13,2021,5,2021-05-13T13:07:00Z,10,0.5,0,0,0,0.03,0.47,0,0,,Good,8518750,8518750,2021-05-13T08:22:00Z,0.156,TRUE,4.75,2.2718595143485465,Central Park,60.980000000000004,0
"East River, Wallabout Channel ",2021-05-13,2021,5,2021-05-13T13:20:00Z,31,0.5,0,0,0,0.03,0.47,0,0,,Good,8518750,8518750,2021-05-13T08:22:00Z,0.156,TRUE,4.966666666666667,1.8632034673092495,Central Park,60.980000000000004,0
"Newtown Creek, Dutch Kills ",2021-05-20,2021,5,2021-05-20T15:31:00Z,10,0.01,0,0,0,0,0.01,0,0,,Good,8518750,8518750,2021-05-20T13:53:00Z,0.618,TRUE,1.6333333333333333,2.887883633923658,Central Park,67.46,0
"Upper Harbor, Bush Terminal Park ",2021-05-20,2021,5,2021-05-20T11:05:00Z,10,0.01,0,0,0,0,0.01,0,0,,Good,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,4.45,-3.6983976917393004,Central Park,67.46,0
"Jamaica Bay, Gerritsen Creek Kayak Launch ",2021-05-20,2021,5,2021-05-20T11:40:00Z,41,0.01,0,0,0,0,0.01,0,0,,Fair,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,5.033333333333333,-3.2353745343131726,Central Park,67.46,0
"East River, Hammond Cove ",2021-05-20,2021,5,2021-05-20T15:32:00Z,52,0.01,0,0,0,0,0.01,0,0,,Fair,8518750,8518750,2021-05-20T13:53:00Z,0.618,TRUE,1.65,2.909211209274171,Central Park,67.46,0
"East River, SUNY Maritime Campus Entrance ",2021-05-20,2021,5,2021-05-20T14:58:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T13:53:00Z,0.618,TRUE,1.0833333333333333,2.06476188648248,Central Park,67.46,0
"East River, SUNY Maritime Waterfront Center ",2021-05-20,2021,5,2021-05-20T14:27:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T13:53:00Z,0.618,TRUE,0.5666666666666667,1.1261540538408656,Central Park,67.46,0
"East River, Brooklyn Bridge Beach ",2021-05-20,2021,5,2021-05-20T13:44:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,7.1,-0.256433302093946,Central Park,67.46,0
"East River, Wallabout Channel ",2021-05-20,2021,5,2021-05-20T13:31:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,6.883333333333334,-0.6246426633541624,Central Park,67.46,0
"East River, Pier 2 Kayak Dock ",2021-05-20,2021,5,2021-05-20T13:18:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,6.666666666666667,-0.987350025183477,Central Park,67.46,0
"East River, Pier 4 Beach ",2021-05-20,2021,5,2021-05-20T13:15:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,6.616666666666666,-1.0699316519267041,Central Park,67.46,0
"Buttermilk Channel, Pier 101 ",2021-05-20,2021,5,2021-05-20T12:51:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,6.216666666666667,-1.7093022309371062,Central Park,67.46,0
"Gowanus Canal, Second Street Sponge Park",2021-05-20,2021,5,2021-05-20T11:30:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,4.866666666666666,-3.390199966397887,Central Park,67.46,0
"Upper Harbor, Bush Terminal Park ",2021-05-20,2021,5,2021-05-20T11:10:00Z,0,0.01,0,0,0,0,0.01,0,0,,Not Detected,8518750,8518750,2021-05-20T06:38:00Z,4.566,TRUE,4.533333333333333,-3.646110992848339,Central Park,67.46,0
"Buttermilk Channel, Pier 101 ",2021-05-27,2021,5,2021-05-27T12:47:00Z,10,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Good,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,4.983333333333333,2.4172505746368143,Central Park,72.95,0.0195
"East River, SUNY Maritime Campus Entrance ",2021-05-27,2021,5,2021-05-27T13:50:00Z,20,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Good,8518750,8518750,2021-05-27T13:34:00Z,5.036,TRUE,0.26666666666666666,-0.7162017212119773,Central Park,72.95,0.0195
"Flushing Bay, 28th Avenue ",2021-05-27,2021,5,2021-05-27T11:45:00Z,20,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Good,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,3.95,4.881406093603476,Central Park,72.95,0.0195
"East River, Hammond Cove ",2021-05-27,2021,5,2021-05-27T14:02:00Z,30,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Good,8518750,8518750,2021-05-27T13:34:00Z,5.036,TRUE,0.4666666666666667,-1.2457794704291194,Central Park,72.95,0.0195
"Jamaica Bay, Gerritsen Creek Kayak Launch ",2021-05-27,2021,5,2021-05-27T13:30:00Z,40,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Fair,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,5.7,0.21205627620127276,Central Park,72.95,0.0195
"Upper Harbor, Bush Terminal Park ",2021-05-27,2021,5,2021-05-27T11:11:00Z,52,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Fair,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,3.3833333333333333,5.624679219963545,Central Park,72.95,0.0195
"Upper Harbor, Bush Terminal Park ",2021-05-27,2021,5,2021-05-27T10:53:00Z,52,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Fair,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,3.0833333333333335,5.8053691460715235,Central Park,72.95,0.0195
"Gowanus Canal, Second Street Sponge Park",2021-05-27,2021,5,2021-05-27T13:15:00Z,63,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Fair,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,5.45,1.002498824293669,Central Park,72.95,0.0195
"Newtown Creek, Dutch Kills ",2021-05-27,2021,5,2021-05-27T14:36:00Z,144,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Unacceptable,8518750,8518750,2021-05-27T13:34:00Z,5.036,TRUE,1.0333333333333334,-2.662514737530444,Central Park,72.95,0.0195
"East River, Brooklyn Bridge Beach ",2021-05-27,2021,5,2021-05-27T15:02:00Z,0,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Not Detected,8518750,8518750,2021-05-27T13:34:00Z,5.036,TRUE,1.4666666666666666,-3.6095307933939558,Central Park,72.95,0.0195
"Hackensack River, Bayonne City Park, Bayonne NJ",2021-05-27,2021,5,2021-05-27T14:59:00Z,0,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Not Detected,8518750,8518750,2021-05-27T13:34:00Z,5.036,TRUE,1.4166666666666667,-3.5080136193315057,Central Park,72.95,0.0195
"East River, SUNY Maritime Waterfront Center ",2021-05-27,2021,5,2021-05-27T14:29:00Z,0,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Not Detected,8518750,8518750,2021-05-27T13:34:00Z,5.036,TRUE,0.9166666666666666,-2.384524604628904,Central Park,72.95,0.0195
"East River, Wallabout Channel ",2021-05-27,2021,5,2021-05-27T13:10:00Z,0,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Not Detected,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,5.366666666666666,1.2625692828690673,Central Park,72.95,0.0195
"East River, Pier 2 Kayak Dock ",2021-05-27,2021,5,2021-05-27T12:58:00Z,0,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Not Detected,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,5.166666666666667,1.8751141906916289,Central Park,72.95,0.0195
"East River, Pier 4 Beach ",2021-05-27,2021,5,2021-05-27T12:53:00Z,0,0.09000000000000001,0.02,0.07,0,0,0,0,0,,Not Detected,8518750,8518750,2021-05-27T07:48:00Z,-0.804,TRUE,5.083333333333333,2.1241864425722,Central Park,72.95,0.0195
"East River, Brooklyn Bridge Beach ",2021-06-03,2021,6,2021-06-03T18:02:00Z,10,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Good,8518750,8518750,2021-06-03T14:12:00Z,0.448,TRUE,3.8333333333333335,3.821438415896823,Central Park,67.00999999999999,0.37829999999999997
"East River, Pier 2 Kayak Dock ",2021-06-03,2021,6,2021-06-03T13:06:00Z,10,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Good,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,5.483333333333333,-2.0446819414266137,Central Park,67.00999999999999,0.37829999999999997
"Jamaica Bay, Gerritsen Creek Kayak Launch ",2021-06-03,2021,6,2021-06-03T13:25:00Z,20,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Good,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,5.8,-1.4898721448202112,Central Park,67.00999999999999,0.37829999999999997
"Upper Harbor, Bush Terminal Park ",2021-06-03,2021,6,2021-06-03T12:05:00Z,20,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Good,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,4.466666666666667,-3.4552511781498243,Central Park,67.00999999999999,0.37829999999999997
"Hackensack River, Bayonne City Park, Bayonne NJ",2021-06-03,2021,6,2021-06-03T15:04:00Z,30,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Good,8518750,8518750,2021-06-03T14:12:00Z,0.448,TRUE,0.8666666666666667,1.7936007020285716,Central Park,67.00999999999999,0.37829999999999997
"East River, Pier 4 Beach ",2021-06-03,2021,6,2021-06-03T13:02:00Z,30,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Good,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,5.416666666666667,-2.1559518800866866,Central Park,67.00999999999999,0.37829999999999997
"East River, Wallabout Channel ",2021-06-03,2021,6,2021-06-03T13:14:00Z,31,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Good,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,5.616666666666666,-1.8160489912247388,Central Park,67.00999999999999,0.37829999999999997
"East River, SUNY Maritime Campus Entrance ",2021-06-03,2021,6,2021-06-03T14:51:00Z,41,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Fair,8518750,8518750,2021-06-03T14:12:00Z,0.448,TRUE,0.65,1.3650935968395181,Central Park,67.00999999999999,0.37829999999999997
"Flushing Bay, 28th Avenue ",2021-06-03,2021,6,2021-06-03T12:26:00Z,41,2.97,0.38,0,0,0.02,0.89,0.46,1.22,41 ,Fair,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,4.816666666666666,-3.0464636656790383,Central Park,67.00999999999999,0.37829999999999997
"East River, Pier 35 , Mid-Pier",2021-06-03,2021,6,2021-06-03T13:38:00Z,52,2.97,0.38,0,0,0.02,0.89,0.46,1.22,10 ,Fair,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,6.016666666666667,-1.0898982666171575,Central Park,67.00999999999999,0.37829999999999997
"East River, Hammond Cove ",2021-06-03,2021,6,2021-06-03T15:50:00Z,63,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Fair,8518750,8518750,2021-06-03T14:12:00Z,0.448,TRUE,1.6333333333333333,3.097294295287787,Central Park,67.00999999999999,0.37829999999999997
"East River, SUNY Maritime Waterfront Center ",2021-06-03,2021,6,2021-06-03T14:17:00Z,63,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Fair,8518750,8518750,2021-06-03T14:12:00Z,0.448,TRUE,0.08333333333333333,0.1782692703191485,Central Park,67.00999999999999,0.37829999999999997
"Jamaica Bay, Paerdegat Basin ",2021-06-03,2021,6,2021-06-03T19:15:00Z,73,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Fair,8518750,8518750,2021-06-03T14:12:00Z,0.448,TRUE,5.05,2.1389640902733453,Central Park,67.00999999999999,0.37829999999999997
"Upper Harbor, Bush Terminal Park ",2021-06-03,2021,6,2021-06-03T11:58:00Z,98,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Fair,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,4.35,-3.5706312286912043,Central Park,67.00999999999999,0.37829999999999997
"Gowanus Canal, Second Street Sponge Park",2021-06-03,2021,6,2021-06-03T10:40:00Z,175,2.97,0.38,0,0,0.02,0.89,0.46,1.22,148 ,Unacceptable,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,3.05,-4.0528986864518,Central Park,67.00999999999999,0.37829999999999997
"Newtown Creek, Dutch Kills ",2021-06-03,2021,6,2021-06-03T15:30:00Z,1455,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Unacceptable,8518750,8518750,2021-06-03T14:12:00Z,0.448,TRUE,1.3,2.5786323969929414,Central Park,67.00999999999999,0.37829999999999997
"Buttermilk Channel, Pier 101 ",2021-06-03,2021,6,2021-06-03T12:58:00Z,0,2.97,0.38,0,0,0.02,0.89,0.46,1.22,,Not Detected,8518750,8518750,2021-06-03T07:37:00Z,4.528,TRUE,5.35,-2.265039953270228,Central Park,67.00999999999999,0.37829999999999997
"East River, SUNY Maritime Waterfront Center ",2021-06-10,2021,6,2021-06-10T14:44:00Z,10,0.94,0,0.01,0.47,0.07,0,0,0.39,,Good,8518750,8518750,2021-06-10T13:09:00Z,4.25,TRUE,1.5833333333333333,-2.6903687449900957,Central Park,74.48,0
"East River, Pier 2 Kayak Dock ",2021-06-10,2021,6,2021-06-10T13:45:00Z,10,0.94,0,0.01,0.47,0.07,0,0,0.39,,Good,8518750,8518750,2021-06-10T13:09:00Z,4.25,TRUE,0.6,-1.1295958067064775,Central Park,74.48,0
"East River, Pier 4 Beach ",2021-06-10,2021,6,2021-06-10T13:35:00Z,10,0.94,0,0.01,0.47,0.07,0,0,0.39,,Good,8518750,8518750,2021-06-10T13:09:00Z,4.25,TRUE,0.43333333333333335,-0.8224073994819882,Central Park,74.48,0
